start,end,Bz_min,duration_h
2023-09-18 16:30:00+00:00,2023-09-18 16:50:00+00:00,-10.24,0.3333333333333333
2023-09-18 18:15:00+00:00,2023-09-18 18:15:00+00:00,-10.01,0.0
2023-09-18 19:25:00+00:00,2023-09-18 19:25:00+00:00,-10.17,0.0
2023-09-18 22:15:00+00:00,2023-09-18 22:20:00+00:00,-11.17,0.08333333333333333
2023-09-18 23:25:00+00:00,2023-09-18 23:25:00+00:00,-10.27,0.0
2023-09-18 23:55:00+00:00,2023-09-18 23:55:00+00:00,-10.35,0.0
2023-09-19 00:05:00+00:00,2023-09-19 00:05:00+00:00,-10.9,0.0
2023-09-19 00:40:00+00:00,2023-09-19 01:05:00+00:00,-11.75,0.4166666666666667
2023-10-13 05:30:00+00:00,2023-10-13 05:45:00+00:00,-11.1,0.25
2023-10-13 15:20:00+00:00,2023-10-13 15:20:00+00:00,-10.29,0.0
2023-10-13 15:30:00+00:00,2023-10-13 16:00:00+00:00,-11.7,0.5
2023-10-26 09:35:00+00:00,2023-10-26 09:45:00+00:00,-10.91,0.16666666666666666
2023-11-04 18:20:00+00:00,2023-11-04 18:35:00+00:00,-10.82,0.25
2023-11-04 18:50:00+00:00,2023-11-04 19:15:00+00:00,-11.63,0.4166666666666667
2023-11-04 20:05:00+00:00,2023-11-04 20:25:00+00:00,-11.54,0.3333333333333333
2023-11-04 22:05:00+00:00,2023-11-04 22:25:00+00:00,-11.12,0.3333333333333333
2023-11-04 22:35:00+00:00,2023-11-04 22:55:00+00:00,-11.34,0.3333333333333333
2023-11-05 09:05:00+00:00,2023-11-05 09:35:00+00:00,-11.3,0.5
2023-11-05 10:05:00+00:00,2023-11-05 10:10:00+00:00,-11.26,0.08333333333333333
2023-11-05 17:40:00+00:00,2023-11-05 18:35:00+00:00,-11.51,0.9166666666666666
2023-11-05 19:40:00+00:00,2023-11-05 19:55:00+00:00,-11.35,0.25
2023-11-05 20:15:00+00:00,2023-11-05 20:40:00+00:00,-11.01,0.4166666666666667
2023-11-05 21:05:00+00:00,2023-11-05 21:05:00+00:00,-10.91,0.0
2023-11-06 05:00:00+00:00,2023-11-06 05:10:00+00:00,-11.21,0.16666666666666666
2023-11-21 07:40:00+00:00,2023-11-21 07:45:00+00:00,-10.79,0.08333333333333333
2023-11-21 19:40:00+00:00,2023-11-21 19:40:00+00:00,-10.09,0.0
2023-11-21 22:05:00+00:00,2023-11-21 22:05:00+00:00,-10.33,0.0
2023-11-21 22:15:00+00:00,2023-11-21 22:15:00+00:00,-10.57,0.0
2023-11-21 22:30:00+00:00,2023-11-21 22:40:00+00:00,-11.07,0.16666666666666666
2023-11-22 05:45:00+00:00,2023-11-22 05:45:00+00:00,-10.21,0.0
2023-11-25 10:35:00+00:00,2023-11-25 10:35:00+00:00,-10.65,0.0
2023-12-01 02:15:00+00:00,2023-12-01 02:20:00+00:00,-10.75,0.08333333333333333
2023-12-01 02:35:00+00:00,2023-12-01 02:55:00+00:00,-11.75,0.3333333333333333
2023-12-01 06:30:00+00:00,2023-12-01 06:30:00+00:00,-10.21,0.0
2023-12-01 11:20:00+00:00,2023-12-01 11:20:00+00:00,-10.05,0.0
2023-12-01 11:30:00+00:00,2023-12-01 11:40:00+00:00,-11.15,0.16666666666666666
2023-12-01 12:35:00+00:00,2023-12-01 12:35:00+00:00,-10.06,0.0
2023-12-01 12:55:00+00:00,2023-12-01 12:55:00+00:00,-10.8,0.0
2023-12-01 16:50:00+00:00,2023-12-01 17:20:00+00:00,-11.39,0.5
2023-12-01 17:45:00+00:00,2023-12-01 17:50:00+00:00,-10.62,0.08333333333333333
2023-12-01 20:50:00+00:00,2023-12-01 20:50:00+00:00,-10.4,0.0
2023-12-01 21:45:00+00:00,2023-12-01 23:00:00+00:00,-11.5,1.25
2023-12-01 23:45:00+00:00,2023-12-02 00:00:00+00:00,-11.61,0.25
2023-12-02 00:55:00+00:00,2023-12-02 01:00:00+00:00,-11.58,0.08333333333333333
2023-12-02 01:30:00+00:00,2023-12-02 01:30:00+00:00,-11.62,0.0
2023-12-13 23:20:00+00:00,2023-12-13 23:20:00+00:00,-10.68,0.0
2023-12-13 23:55:00+00:00,2023-12-14 00:00:00+00:00,-10.33,0.08333333333333333
2023-12-14 01:50:00+00:00,2023-12-14 01:55:00+00:00,-11.05,0.08333333333333333
2023-12-14 02:10:00+00:00,2023-12-14 02:15:00+00:00,-11.47,0.08333333333333333
2023-12-14 02:25:00+00:00,2023-12-14 02:50:00+00:00,-11.42,0.4166666666666667
2023-12-14 03:05:00+00:00,2023-12-14 03:05:00+00:00,-10.32,0.0
2023-12-14 03:20:00+00:00,2023-12-14 03:35:00+00:00,-11.47,0.25
2023-12-15 12:05:00+00:00,2023-12-15 12:10:00+00:00,-11.08,0.08333333333333333
2023-12-15 19:55:00+00:00,2023-12-15 20:00:00+00:00,-10.73,0.08333333333333333
2023-12-17 12:40:00+00:00,2023-12-17 12:50:00+00:00,-11.3,0.16666666666666666
2023-12-17 13:50:00+00:00,2023-12-17 13:50:00+00:00,-10.38,0.0
2023-12-17 15:00:00+00:00,2023-12-17 16:10:00+00:00,-11.55,1.1666666666666667
2023-12-18 05:50:00+00:00,2023-12-18 06:10:00+00:00,-10.47,0.3333333333333333
2023-12-18 06:20:00+00:00,2023-12-18 06:40:00+00:00,-10.746666666666668,0.3333333333333333
2023-12-18 07:20:00+00:00,2023-12-18 07:25:00+00:00,-11.46,0.08333333333333333
2023-12-18 21:40:00+00:00,2023-12-18 21:40:00+00:00,-10.26,0.0
2024-01-01 21:45:00+00:00,2024-01-01 22:00:00+00:00,-10.85,0.25
2024-01-22 20:35:00+00:00,2024-01-22 20:55:00+00:00,-10.74,0.3333333333333333
2024-03-03 13:40:00+00:00,2024-03-03 14:00:00+00:00,-11.59,0.3333333333333333
2024-03-03 17:40:00+00:00,2024-03-03 17:40:00+00:00,-10.31,0.0
2024-03-03 18:15:00+00:00,2024-03-03 18:20:00+00:00,-11.1,0.08333333333333333
2024-03-03 18:30:00+00:00,2024-03-03 19:30:00+00:00,-11.67,1.0
2024-03-03 19:55:00+00:00,2024-03-03 20:00:00+00:00,-10.87,0.08333333333333333
2024-03-03 23:30:00+00:00,2024-03-03 23:55:00+00:00,-11.611428571428572,0.4166666666666667
2024-03-04 00:10:00+00:00,2024-03-04 00:30:00+00:00,-11.74,0.3333333333333333
2024-03-21 06:45:00+00:00,2024-03-21 06:50:00+00:00,-11.25,0.08333333333333333
2024-03-21 12:25:00+00:00,2024-03-21 12:25:00+00:00,-10.92,0.0
2024-03-21 12:35:00+00:00,2024-03-21 14:25:00+00:00,-11.74,1.8333333333333333
2024-03-21 16:25:00+00:00,2024-03-21 16:35:00+00:00,-10.88,0.16666666666666666
2024-03-21 16:55:00+00:00,2024-03-21 16:55:00+00:00,-10.02,0.0
2024-03-23 04:05:00+00:00,2024-03-23 04:40:00+00:00,-10.78,0.5833333333333334
2024-03-23 18:30:00+00:00,2024-03-23 18:30:00+00:00,-10.09,0.0
2024-03-23 19:50:00+00:00,2024-03-23 19:50:00+00:00,-10.72,0.0
2024-03-23 20:15:00+00:00,2024-03-23 20:20:00+00:00,-10.82,0.08333333333333333
2024-03-24 14:55:00+00:00,2024-03-24 14:55:00+00:00,-11.21,0.0
2024-03-24 16:10:00+00:00,2024-03-24 16:10:00+00:00,-10.16,0.0
2024-04-16 09:30:00+00:00,2024-04-16 09:30:00+00:00,-10.07,0.0
2024-04-16 15:15:00+00:00,2024-04-16 15:15:00+00:00,-10.75,0.0
2024-04-16 16:25:00+00:00,2024-04-16 17:30:00+00:00,-11.58,1.0833333333333333
2024-04-19 06:35:00+00:00,2024-04-19 07:50:00+00:00,-11.66,1.25
2024-04-19 09:45:00+00:00,2024-04-19 09:45:00+00:00,-10.24,0.0
2024-04-19 11:45:00+00:00,2024-04-19 11:45:00+00:00,-11.38,0.0
2024-04-19 13:35:00+00:00,2024-04-19 13:40:00+00:00,-10.46,0.08333333333333333
2024-04-19 14:05:00+00:00,2024-04-19 14:05:00+00:00,-10.02,0.0
2024-04-19 14:30:00+00:00,2024-04-19 14:35:00+00:00,-10.87,0.08333333333333333
2024-04-19 17:45:00+00:00,2024-04-19 17:45:00+00:00,-10.75,0.0
2024-04-19 18:05:00+00:00,2024-04-19 18:30:00+00:00,-11.61,0.4166666666666667
2024-04-19 19:20:00+00:00,2024-04-19 19:20:00+00:00,-10.38,0.0
2024-04-26 13:20:00+00:00,2024-04-26 14:25:00+00:00,-11.66,1.0833333333333333
2024-04-26 14:45:00+00:00,2024-04-26 14:45:00+00:00,-10.33,0.0
2024-04-26 15:50:00+00:00,2024-04-26 16:20:00+00:00,-11.19,0.5
2024-04-26 19:45:00+00:00,2024-04-26 21:00:00+00:00,-11.35,1.25
2024-04-26 21:20:00+00:00,2024-04-26 21:35:00+00:00,-10.57,0.25
2024-04-26 21:50:00+00:00,2024-04-26 23:45:00+00:00,-11.69,1.9166666666666667
2024-04-27 00:10:00+00:00,2024-04-27 00:35:00+00:00,-11.38,0.4166666666666667
2024-05-02 10:20:00+00:00,2024-05-02 10:45:00+00:00,-11.4,0.4166666666666667
2024-05-02 11:10:00+00:00,2024-05-02 11:10:00+00:00,-10.63,0.0
2024-05-02 15:20:00+00:00,2024-05-02 15:35:00+00:00,-10.77,0.25
2024-05-02 15:50:00+00:00,2024-05-02 15:50:00+00:00,-10.34,0.0
2024-05-02 17:25:00+00:00,2024-05-02 17:45:00+00:00,-11.11,0.3333333333333333
2024-05-02 19:25:00+00:00,2024-05-02 19:25:00+00:00,-10.51,0.0
2024-05-05 20:25:00+00:00,2024-05-05 22:30:00+00:00,-11.02,2.0833333333333335
2024-05-05 22:45:00+00:00,2024-05-05 23:45:00+00:00,-11.61,1.0
2024-05-10 22:05:00+00:00,2024-05-10 22:10:00+00:00,-11.21,0.08333333333333333
2024-05-11 08:20:00+00:00,2024-05-11 08:40:00+00:00,-11.36,0.3333333333333333
2024-05-11 10:50:00+00:00,2024-05-11 10:50:00+00:00,-11.41,0.0
2024-05-11 15:15:00+00:00,2024-05-11 15:35:00+00:00,-11.49,0.3333333333333333
2024-05-11 15:45:00+00:00,2024-05-11 15:50:00+00:00,-11.18,0.08333333333333333
2024-05-11 16:10:00+00:00,2024-05-11 16:10:00+00:00,-10.35,0.0
2024-05-16 08:40:00+00:00,2024-05-16 08:40:00+00:00,-10.08,0.0
2024-05-16 09:00:00+00:00,2024-05-16 09:00:00+00:00,-10.47,0.0
2024-05-16 09:45:00+00:00,2024-05-16 09:50:00+00:00,-10.38,0.08333333333333333
2024-05-17 15:20:00+00:00,2024-05-17 15:45:00+00:00,-11.72,0.4166666666666667
2024-05-17 16:30:00+00:00,2024-05-17 16:55:00+00:00,-10.7,0.4166666666666667
2024-05-17 18:30:00+00:00,2024-05-17 18:30:00+00:00,-10.95,0.0
2024-05-17 18:50:00+00:00,2024-05-17 18:50:00+00:00,-10.04,0.0
2024-05-17 21:00:00+00:00,2024-05-17 21:00:00+00:00,-10.4,0.0
2024-06-15 21:55:00+00:00,2024-06-15 21:55:00+00:00,-10.84,0.0
2024-06-28 03:05:00+00:00,2024-06-28 03:05:00+00:00,-10.66,0.0
2024-06-28 03:20:00+00:00,2024-06-28 03:20:00+00:00,-10.03,0.0
2024-06-28 04:20:00+00:00,2024-06-28 05:15:00+00:00,-11.37,0.9166666666666666
2024-06-28 08:00:00+00:00,2024-06-28 08:00:00+00:00,-10.34,0.0
2024-06-28 08:15:00+00:00,2024-06-28 08:15:00+00:00,-10.45,0.0
2024-06-28 08:35:00+00:00,2024-06-28 08:35:00+00:00,-10.13,0.0
2024-06-28 09:00:00+00:00,2024-06-28 09:00:00+00:00,-10.33,0.0
2024-06-28 11:50:00+00:00,2024-06-28 11:50:00+00:00,-10.22,0.0
2024-06-28 13:40:00+00:00,2024-06-28 13:45:00+00:00,-11.64,0.08333333333333333
2024-07-26 00:45:00+00:00,2024-07-26 00:45:00+00:00,-10.88,0.0
2024-07-26 01:30:00+00:00,2024-07-26 01:30:00+00:00,-10.29,0.0
2024-07-26 03:10:00+00:00,2024-07-26 03:10:00+00:00,-10.47,0.0
2024-07-26 05:45:00+00:00,2024-07-26 05:45:00+00:00,-10.69,0.0
2024-07-30 02:30:00+00:00,2024-07-30 02:35:00+00:00,-10.52,0.08333333333333333
2024-07-30 02:50:00+00:00,2024-07-30 03:20:00+00:00,-10.96,0.5
2024-07-30 03:30:00+00:00,2024-07-30 03:30:00+00:00,-10.59,0.0
2024-07-31 16:10:00+00:00,2024-07-31 16:15:00+00:00,-11.29,0.08333333333333333
2024-07-31 19:00:00+00:00,2024-07-31 19:05:00+00:00,-10.57,0.08333333333333333
2024-08-04 08:35:00+00:00,2024-08-04 08:55:00+00:00,-10.99,0.3333333333333333
2024-08-04 09:05:00+00:00,2024-08-04 09:30:00+00:00,-11.65,0.4166666666666667
2024-08-04 09:55:00+00:00,2024-08-04 10:25:00+00:00,-10.84,0.5
2024-08-04 11:25:00+00:00,2024-08-04 13:40:00+00:00,-11.22,2.25
2024-08-04 13:50:00+00:00,2024-08-04 13:50:00+00:00,-11.06,0.0
2024-08-04 14:05:00+00:00,2024-08-04 14:25:00+00:00,-11.636363636363637,0.3333333333333333
2024-08-04 15:00:00+00:00,2024-08-04 15:25:00+00:00,-11.7,0.4166666666666667
2024-08-04 16:05:00+00:00,2024-08-04 16:35:00+00:00,-11.69,0.5
2024-08-05 07:10:00+00:00,2024-08-05 07:10:00+00:00,-10.93,0.0
2024-08-11 06:20:00+00:00,2024-08-11 06:20:00+00:00,-10.29,0.0
2024-08-11 06:40:00+00:00,2024-08-11 06:50:00+00:00,-11.03,0.16666666666666666
2024-08-11 23:25:00+00:00,2024-08-11 23:25:00+00:00,-10.54,0.0
2024-08-12 02:30:00+00:00,2024-08-12 02:50:00+00:00,-10.46,0.3333333333333333
2024-08-12 04:30:00+00:00,2024-08-12 05:20:00+00:00,-11.31,0.8333333333333334
2024-08-12 05:50:00+00:00,2024-08-12 06:00:00+00:00,-10.32,0.16666666666666666
2024-08-12 06:25:00+00:00,2024-08-12 06:45:00+00:00,-11.54,0.3333333333333333
2024-08-12 07:05:00+00:00,2024-08-12 07:20:00+00:00,-10.8,0.25
2024-08-12 10:00:00+00:00,2024-08-12 10:45:00+00:00,-11.07,0.75
2024-08-12 20:20:00+00:00,2024-08-12 20:20:00+00:00,-10.64,0.0
2024-08-12 20:40:00+00:00,2024-08-12 20:50:00+00:00,-11.38,0.16666666666666666
2024-08-12 21:15:00+00:00,2024-08-12 21:20:00+00:00,-10.66,0.08333333333333333
2024-08-17 15:35:00+00:00,2024-08-17 15:35:00+00:00,-11.0,0.0
2024-08-27 23:25:00+00:00,2024-08-28 00:15:00+00:00,-11.13,0.8333333333333334
2024-08-28 02:35:00+00:00,2024-08-28 03:05:00+00:00,-11.41,0.5
2024-08-28 08:40:00+00:00,2024-08-28 08:40:00+00:00,-10.53,0.0
2024-08-28 08:55:00+00:00,2024-08-28 08:55:00+00:00,-10.16,0.0
2024-08-28 09:05:00+00:00,2024-08-28 09:45:00+00:00,-11.55,0.6666666666666666
2024-08-28 12:00:00+00:00,2024-08-28 12:05:00+00:00,-10.78,0.08333333333333333
2024-08-28 12:15:00+00:00,2024-08-28 12:20:00+00:00,-10.25,0.08333333333333333
2024-08-28 12:35:00+00:00,2024-08-28 13:00:00+00:00,-11.53,0.4166666666666667
2024-08-28 13:15:00+00:00,2024-08-28 13:55:00+00:00,-11.69,0.6666666666666666
2024-08-28 16:30:00+00:00,2024-08-28 16:30:00+00:00,-10.52,0.0
2024-08-28 16:40:00+00:00,2024-08-28 16:45:00+00:00,-10.44,0.08333333333333333
2024-08-28 17:15:00+00:00,2024-08-28 17:15:00+00:00,-10.53,0.0
2024-08-28 20:50:00+00:00,2024-08-28 21:00:00+00:00,-10.92,0.16666666666666666
2024-08-31 14:45:00+00:00,2024-08-31 14:55:00+00:00,-11.46,0.16666666666666666
2024-09-04 13:35:00+00:00,2024-09-04 13:35:00+00:00,-11.59,0.0
2024-09-12 04:20:00+00:00,2024-09-12 04:25:00+00:00,-10.76,0.08333333333333333
2024-09-12 05:10:00+00:00,2024-09-12 05:10:00+00:00,-10.4,0.0
2024-09-12 05:20:00+00:00,2024-09-12 05:40:00+00:00,-11.3,0.3333333333333333
2024-09-12 06:25:00+00:00,2024-09-12 06:35:00+00:00,-10.503333333333334,0.16666666666666666
2024-09-12 07:00:00+00:00,2024-09-12 07:05:00+00:00,-11.42,0.08333333333333333
2024-09-12 09:50:00+00:00,2024-09-12 09:50:00+00:00,-10.43,0.0
2024-09-12 11:50:00+00:00,2024-09-12 11:50:00+00:00,-10.09,0.0
2024-09-12 13:10:00+00:00,2024-09-12 13:10:00+00:00,-11.3,0.0
2024-09-12 19:25:00+00:00,2024-09-12 19:25:00+00:00,-10.44,0.0
2024-09-17 00:50:00+00:00,2024-09-17 00:50:00+00:00,-10.77,0.0
2024-09-17 01:25:00+00:00,2024-09-17 01:30:00+00:00,-10.75,0.08333333333333333
2024-09-17 03:05:00+00:00,2024-09-17 03:20:00+00:00,-11.25,0.25
2024-09-24 23:15:00+00:00,2024-09-24 23:15:00+00:00,-10.34,0.0
2024-09-29 13:45:00+00:00,2024-09-29 13:45:00+00:00,-10.55,0.0
2024-09-30 00:35:00+00:00,2024-09-30 00:50:00+00:00,-11.14,0.25
2024-10-06 15:55:00+00:00,2024-10-06 15:55:00+00:00,-10.34,0.0
2024-10-06 16:05:00+00:00,2024-10-06 16:10:00+00:00,-10.64,0.08333333333333333
2024-10-06 20:20:00+00:00,2024-10-06 20:25:00+00:00,-10.08,0.08333333333333333
2024-10-06 21:10:00+00:00,2024-10-06 21:10:00+00:00,-10.23,0.0
2024-10-06 21:55:00+00:00,2024-10-06 22:40:00+00:00,-11.58,0.75
2024-10-06 22:55:00+00:00,2024-10-07 00:40:00+00:00,-11.66,1.75
2024-10-07 01:00:00+00:00,2024-10-07 01:30:00+00:00,-11.35,0.5
2024-10-07 10:55:00+00:00,2024-10-07 11:40:00+00:00,-11.13,0.75
2024-10-07 15:15:00+00:00,2024-10-07 15:15:00+00:00,-10.07,0.0
2024-10-07 19:20:00+00:00,2024-10-07 20:35:00+00:00,-11.73,1.25
2024-10-07 23:30:00+00:00,2024-10-07 23:30:00+00:00,-10.35,0.0
2024-10-08 01:50:00+00:00,2024-10-08 01:50:00+00:00,-10.77,0.0
2024-10-08 02:00:00+00:00,2024-10-08 02:20:00+00:00,-10.526,0.3333333333333333
2024-10-08 05:20:00+00:00,2024-10-08 05:20:00+00:00,-10.58,0.0
2024-10-10 16:20:00+00:00,2024-10-10 16:40:00+00:00,-10.8,0.3333333333333333
2024-10-10 16:50:00+00:00,2024-10-10 17:05:00+00:00,-10.69,0.25
2024-10-10 17:20:00+00:00,2024-10-10 17:40:00+00:00,-11.34,0.3333333333333333
2024-10-10 18:10:00+00:00,2024-10-10 18:10:00+00:00,-11.23,0.0
2024-10-10 18:20:00+00:00,2024-10-10 18:20:00+00:00,-10.13,0.0
2024-10-10 19:25:00+00:00,2024-10-10 19:25:00+00:00,-11.05,0.0
2024-10-10 19:55:00+00:00,2024-10-10 20:15:00+00:00,-11.200909090909091,0.3333333333333333
2024-10-10 20:50:00+00:00,2024-10-10 21:05:00+00:00,-11.64,0.25
2024-10-26 13:20:00+00:00,2024-10-26 14:05:00+00:00,-11.75,0.75
2024-10-26 17:55:00+00:00,2024-10-26 17:55:00+00:00,-10.97,0.0
2024-10-26 18:25:00+00:00,2024-10-26 18:50:00+00:00,-11.68,0.4166666666666667
2024-10-26 19:20:00+00:00,2024-10-26 19:40:00+00:00,-11.23,0.3333333333333333
2024-10-26 20:10:00+00:00,2024-10-26 20:10:00+00:00,-10.31,0.0
2024-10-28 07:25:00+00:00,2024-10-28 07:25:00+00:00,-10.25,0.0
2024-10-28 10:00:00+00:00,2024-10-28 10:10:00+00:00,-10.84,0.16666666666666666
2024-11-02 11:00:00+00:00,2024-11-02 11:15:00+00:00,-11.67,0.25
2024-11-02 11:30:00+00:00,2024-11-02 11:55:00+00:00,-11.39,0.4166666666666667
2024-11-08 17:55:00+00:00,2024-11-08 18:35:00+00:00,-11.67,0.6666666666666666
2024-11-08 19:40:00+00:00,2024-11-08 19:55:00+00:00,-11.73,0.25
2024-11-08 20:20:00+00:00,2024-11-08 20:20:00+00:00,-10.24,0.0
2024-11-08 20:30:00+00:00,2024-11-08 20:30:00+00:00,-10.22,0.0
2024-11-09 00:35:00+00:00,2024-11-09 00:45:00+00:00,-10.53,0.16666666666666666
2024-11-09 01:10:00+00:00,2024-11-09 01:50:00+00:00,-11.56,0.6666666666666666
2024-11-09 02:05:00+00:00,2024-11-09 02:10:00+00:00,-10.89,0.08333333333333333
2024-11-09 02:20:00+00:00,2024-11-09 02:45:00+00:00,-11.37,0.4166666666666667
2024-11-09 03:15:00+00:00,2024-11-09 03:20:00+00:00,-10.56,0.08333333333333333
2024-11-09 05:10:00+00:00,2024-11-09 07:40:00+00:00,-11.71,2.5
2024-11-09 07:50:00+00:00,2024-11-09 07:50:00+00:00,-11.72,0.0
2024-11-09 08:00:00+00:00,2024-11-09 09:15:00+00:00,-11.66,1.25
2024-11-09 10:15:00+00:00,2024-11-09 12:00:00+00:00,-11.67,1.75
2024-11-14 17:50:00+00:00,2024-11-14 17:55:00+00:00,-10.83,0.08333333333333333
2024-11-14 19:05:00+00:00,2024-11-14 19:10:00+00:00,-10.55,0.08333333333333333
2024-11-14 19:25:00+00:00,2024-11-14 20:20:00+00:00,-11.39,0.9166666666666666
2024-12-02 23:05:00+00:00,2024-12-02 23:15:00+00:00,-11.54,0.16666666666666666
2024-12-02 23:50:00+00:00,2024-12-03 00:00:00+00:00,-11.71,0.16666666666666666
2024-12-03 00:25:00+00:00,2024-12-03 00:25:00+00:00,-11.68,0.0
2024-12-17 06:50:00+00:00,2024-12-17 06:50:00+00:00,-10.51,0.0
2024-12-17 08:00:00+00:00,2024-12-17 08:00:00+00:00,-10.38,0.0
2024-12-18 00:00:00+00:00,2024-12-18 00:15:00+00:00,-10.43,0.25
2024-12-31 18:15:00+00:00,2024-12-31 18:15:00+00:00,-10.91,0.0
2024-12-31 19:15:00+00:00,2024-12-31 19:15:00+00:00,-10.05,0.0
2024-12-31 19:45:00+00:00,2024-12-31 20:15:00+00:00,-11.19,0.5
2024-12-31 20:50:00+00:00,2024-12-31 20:55:00+00:00,-11.59,0.08333333333333333
2024-12-31 22:45:00+00:00,2024-12-31 22:55:00+00:00,-11.4,0.16666666666666666
2025-01-01 04:15:00+00:00,2025-01-01 04:20:00+00:00,-10.98,0.08333333333333333
2025-01-01 04:30:00+00:00,2025-01-01 04:50:00+00:00,-11.59,0.3333333333333333
2025-01-01 05:45:00+00:00,2025-01-01 05:45:00+00:00,-10.53,0.0
2025-01-01 08:25:00+00:00,2025-01-01 08:30:00+00:00,-10.13,0.08333333333333333
2025-01-01 09:45:00+00:00,2025-01-01 10:00:00+00:00,-10.87,0.25
2025-01-01 17:20:00+00:00,2025-01-01 17:20:00+00:00,-10.11,0.0
2025-01-02 12:00:00+00:00,2025-01-02 12:00:00+00:00,-10.07,0.0
2025-01-02 12:15:00+00:00,2025-01-02 12:15:00+00:00,-11.49,0.0
2025-01-04 03:45:00+00:00,2025-01-04 03:45:00+00:00,-10.05,0.0
2025-01-04 04:25:00+00:00,2025-01-04 04:35:00+00:00,-10.77,0.16666666666666666
2025-01-04 04:55:00+00:00,2025-01-04 05:10:00+00:00,-11.7,0.25
2025-01-04 07:15:00+00:00,2025-01-04 07:35:00+00:00,-11.63,0.3333333333333333
2025-01-04 08:10:00+00:00,2025-01-04 08:30:00+00:00,-11.49,0.3333333333333333
2025-01-04 08:40:00+00:00,2025-01-04 09:00:00+00:00,-10.61,0.3333333333333333
2025-01-04 16:50:00+00:00,2025-01-04 17:00:00+00:00,-10.44,0.16666666666666666
2025-01-04 17:10:00+00:00,2025-01-04 17:15:00+00:00,-10.65,0.08333333333333333
2025-01-04 17:45:00+00:00,2025-01-04 17:55:00+00:00,-11.66,0.16666666666666666
2025-01-09 15:40:00+00:00,2025-01-09 15:40:00+00:00,-10.06,0.0
2025-01-30 20:50:00+00:00,2025-01-30 21:10:00+00:00,-10.99,0.3333333333333333
2025-01-30 21:20:00+00:00,2025-01-30 21:25:00+00:00,-10.3,0.08333333333333333
2025-01-30 22:55:00+00:00,2025-01-30 22:55:00+00:00,-10.3,0.0
2025-02-01 01:40:00+00:00,2025-02-01 01:40:00+00:00,-10.64,0.0
2025-02-01 05:50:00+00:00,2025-02-01 05:55:00+00:00,-11.25,0.08333333333333333
2025-02-01 06:05:00+00:00,2025-02-01 06:25:00+00:00,-11.52,0.3333333333333333
2025-02-01 06:55:00+00:00,2025-02-01 06:55:00+00:00,-11.2,0.0
2025-02-01 07:15:00+00:00,2025-02-01 07:15:00+00:00,-10.62,0.0
2025-02-01 14:00:00+00:00,2025-02-01 14:10:00+00:00,-10.25,0.16666666666666666
2025-02-01 19:20:00+00:00,2025-02-01 19:25:00+00:00,-11.68,0.08333333333333333
2025-02-01 19:35:00+00:00,2025-02-01 19:45:00+00:00,-10.66,0.16666666666666666
2025-02-09 13:55:00+00:00,2025-02-09 14:00:00+00:00,-11.37,0.08333333333333333
2025-02-09 15:20:00+00:00,2025-02-09 15:25:00+00:00,-10.94,0.08333333333333333
2025-02-09 15:55:00+00:00,2025-02-09 15:55:00+00:00,-10.87,0.0
2025-02-10 00:40:00+00:00,2025-02-10 00:40:00+00:00,-10.12,0.0
2025-02-23 23:30:00+00:00,2025-02-23 23:50:00+00:00,-10.82,0.3333333333333333
2025-02-24 19:10:00+00:00,2025-02-24 19:15:00+00:00,-10.59,0.08333333333333333
2025-02-26 15:45:00+00:00,2025-02-26 15:45:00+00:00,-11.03,0.0
2025-02-26 16:00:00+00:00,2025-02-26 16:00:00+00:00,-10.33,0.0
2025-02-26 16:50:00+00:00,2025-02-26 17:05:00+00:00,-11.12,0.25
2025-02-26 17:15:00+00:00,2025-02-26 17:15:00+00:00,-10.27,0.0
2025-02-27 11:05:00+00:00,2025-02-27 11:05:00+00:00,-10.82,0.0
2025-02-28 00:05:00+00:00,2025-02-28 00:05:00+00:00,-10.12,0.0
2025-03-08 16:15:00+00:00,2025-03-08 16:15:00+00:00,-11.63,0.0
2025-03-08 17:45:00+00:00,2025-03-08 17:45:00+00:00,-10.37,0.0
2025-03-12 10:05:00+00:00,2025-03-12 10:10:00+00:00,-10.04,0.08333333333333333
2025-03-12 11:30:00+00:00,2025-03-12 11:30:00+00:00,-10.09,0.0
2025-03-26 11:25:00+00:00,2025-03-26 11:25:00+00:00,-10.39,0.0
2025-03-26 15:50:00+00:00,2025-03-26 15:50:00+00:00,-11.07,0.0
2025-03-26 22:30:00+00:00,2025-03-26 22:30:00+00:00,-10.4,0.0
2025-04-02 04:35:00+00:00,2025-04-02 04:35:00+00:00,-10.09,0.0
2025-04-02 05:35:00+00:00,2025-04-02 05:35:00+00:00,-10.14,0.0
2025-04-03 18:40:00+00:00,2025-04-03 19:05:00+00:00,-10.74,0.4166666666666667
2025-04-03 20:15:00+00:00,2025-04-03 20:20:00+00:00,-10.8,0.08333333333333333
2025-04-08 13:30:00+00:00,2025-04-08 13:35:00+00:00,-11.0,0.08333333333333333
2025-04-15 18:50:00+00:00,2025-04-15 19:10:00+00:00,-11.59,0.3333333333333333
2025-04-16 13:10:00+00:00,2025-04-16 13:30:00+00:00,-11.54,0.3333333333333333
2025-04-16 18:30:00+00:00,2025-04-16 19:35:00+00:00,-11.14,1.0833333333333333
2025-04-20 19:55:00+00:00,2025-04-20 19:55:00+00:00,-10.29,0.0
