date,vtec_n,vtec_mean,vtec_median,vtec_std,vtec_min,vtec_max,f107_obs,kp_mean,kp_max,ap,dst_mean,dst_min
2022-03-06,24,17.936,15.952,8.098,7.012,30.071,115.7,2.958,4.667,18.0,-33.5,-46.0
2022-03-07,24,20.993,17.836,13.566,4.585,46.323,118.3,1.916,3.0,8.0,-23.1,-34.0
2022-03-08,24,18.091,15.314,8.182,6.623,32.039,115.3,1.25,2.667,5.0,-12.6,-20.0
2022-03-09,24,19.878,18.727,9.606,7.765,35.975,114.8,1.084,2.667,5.0,-7.6,-14.0
2022-03-10,24,22.91,21.446,11.279,7.757,42.873,127.1,1.833,3.667,8.0,-7.7,-22.0
2022-03-11,24,20.71,20.129,9.92,7.8,34.144,126.5,3.375,4.333,20.0,-16.8,-35.0
2022-03-12,24,18.539,19.181,9.709,6.023,33.17,124.7,2.0,4.667,12.0,-27.0,-51.0
2022-03-13,24,24.334,20.716,15.27,7.4,55.129,122.9,3.667,6.333,40.0,-19.0,-85.0
2022-03-14,24,20.378,19.788,7.902,6.679,31.626,114.9,2.125,5.667,14.0,-40.5,-85.0
2022-03-15,24,21.172,19.296,10.166,6.321,35.941,110.4,1.417,3.0,6.0,-22.5,-35.0
2022-03-16,24,21.43,21.695,9.682,8.206,37.439,106.6,1.375,2.333,5.0,-13.0,-21.0
2022-03-17,24,22.081,20.298,10.932,7.241,41.925,102.8,1.208,2.0,5.0,-14.2,-21.0
2022-03-18,24,24.617,23.818,14.523,4.986,50.265,97.8,0.542,2.0,2.0,-7.7,-10.0
2022-03-19,24,23.94,20.619,13.647,5.56,48.007,94.4,1.125,2.0,4.0,-4.9,-11.0
2022-03-20,24,21.278,18.844,9.835,9.359,37.514,94.9,1.792,3.333,8.0,-6.0,-14.0
2022-03-21,24,22.959,20.975,13.476,7.235,45.237,97.7,0.708,2.0,3.0,3.8,-11.0
2022-03-22,24,20.746,17.866,9.814,8.973,36.531,105.9,1.917,3.333,8.0,1.7,-4.0
2022-03-23,24,22.302,18.963,12.411,8.854,41.704,105.6,1.5,2.0,6.0,2.4,-8.0
2022-03-24,24,21.787,17.801,13.048,7.718,45.389,111.6,2.25,3.333,10.0,-0.7,-12.0
2022-03-25,24,21.169,17.848,10.505,9.182,36.995,112.4,1.875,3.0,8.0,-4.4,-14.0
2022-03-26,24,22.752,20.314,11.194,9.105,40.882,118.7,1.458,3.0,6.0,1.6,-27.0
2022-03-27,24,23.834,22.58,11.907,8.902,41.704,130.3,2.875,4.0,15.0,-5.0,-30.0
2022-03-28,24,20.399,18.711,8.962,7.543,33.503,156.0,1.667,4.0,9.0,-6.0,-17.0
2022-03-29,24,25.9,25.368,14.236,6.775,47.134,149.2,1.875,2.667,7.0,2.0,-9.0
2022-03-30,24,31.403,25.244,18.108,8.268,63.494,151.3,1.333,3.333,6.0,1.6,-10.0
2022-03-31,24,33.777,28.911,19.507,8.835,68.872,239.5,3.792,4.667,26.0,-2.0,-17.0
2022-04-01,24,26.258,23.148,12.924,11.044,50.921,146.6,2.917,4.0,15.0,-13.7,-37.0
2022-04-02,24,27.06,24.014,14.341,8.227,49.868,143.3,3.25,4.667,20.0,-21.9,-46.0
2022-04-03,24,29.049,24.172,15.932,7.424,56.351,140.2,1.792,3.0,8.0,-8.0,-24.0
2022-04-04,24,31.008,24.726,19.061,8.988,63.014,128.0,2.292,3.667,11.0,-13.7,-25.0
2022-04-05,24,28.487,24.388,14.011,9.879,49.164,122.4,1.5,2.0,6.0,-1.8,-11.0
2022-04-06,24,29.469,22.468,13.952,12.946,51.134,117.0,1.417,2.667,6.0,-3.8,-9.0
2022-04-07,24,32.781,26.786,18.375,11.195,63.925,111.1,2.417,3.667,11.0,-11.4,-25.0
2022-04-08,24,25.607,21.657,9.649,11.632,41.709,108.9,1.75,3.333,7.0,-1.5,-26.0
2022-04-09,24,30.058,27.098,16.546,10.325,54.178,107.1,3.0,3.667,17.0,-12.8,-30.0
2022-04-10,24,27.149,27.42,12.841,10.325,47.961,101.1,3.375,6.667,29.0,-25.1,-48.0
2022-04-11,24,24.806,19.86,12.155,8.493,45.534,98.7,2.292,3.667,11.0,-17.0,-25.0
2022-04-12,24,25.257,19.616,14.292,8.792,50.54,96.2,2.208,3.667,11.0,-4.6,-15.0
2022-04-13,24,22.72,22.117,9.172,10.872,37.694,98.7,1.708,3.333,8.0,-14.0,-24.0
2022-04-14,24,25.785,26.397,12.101,8.067,41.294,103.4,4.458,6.0,39.0,-36.4,-81.0
2022-04-15,24,23.468,21.762,9.339,8.612,39.032,110.3,3.542,5.0,23.0,-26.0,-70.0
2022-04-16,24,22.496,17.335,13.146,7.18,47.139,122.4,1.792,2.667,7.0,-11.8,-24.0
2022-04-17,24,23.511,22.749,11.476,8.127,42.777,134.9,2.334,3.0,10.0,-5.9,-12.0
2022-04-18,24,24.168,22.261,11.776,9.697,44.71,140.5,2.042,3.333,8.0,-4.6,-13.0
2022-04-19,24,24.814,22.77,11.472,11.091,44.738,160.1,1.5,3.0,6.0,-1.5,-10.0
2022-04-20,24,23.369,20.543,8.754,12.219,40.468,165.5,1.833,3.333,8.0,3.6,-11.0
2022-04-21,24,30.944,26.625,16.627,10.591,60.179,164.4,2.167,3.0,9.0,-3.7,-20.0
2022-04-22,24,29.259,25.938,13.319,11.717,53.456,162.5,1.583,2.333,6.0,1.0,-3.0
2022-04-23,24,30.982,28.252,14.119,14.055,56.713,159.8,2.458,3.333,11.0,-5.0,-16.0
2022-04-24,24,29.69,28.576,9.716,15.519,44.319,158.5,1.208,2.0,4.0,-0.2,-11.0
2022-04-25,24,32.191,30.197,14.325,13.027,56.488,156.6,0.917,1.667,4.0,0.9,-9.0
2022-04-26,24,34.353,33.792,12.362,16.424,53.15,148.9,0.458,1.0,2.0,7.7,1.0
2022-04-27,24,37.158,32.131,15.689,17.043,61.965,141.5,2.667,5.0,17.0,3.0,-26.0
2022-04-28,24,28.439,28.138,8.365,16.121,40.428,132.2,2.833,3.667,14.0,-19.0,-31.0
2022-04-29,24,30.493,26.492,13.204,13.4,55.476,123.5,2.583,3.667,12.0,-15.1,-20.0
2022-04-30,24,28.179,25.797,11.647,12.534,48.209,119.7,2.792,4.333,15.0,-20.7,-37.0
2022-05-01,24,27.845,26.937,11.825,11.777,49.359,109.0,1.958,3.0,8.0,-15.5,-24.0
2022-05-02,24,29.692,25.986,13.252,14.103,52.178,111.9,1.042,2.667,4.0,-8.7,-17.0
2022-05-03,24,31.825,26.722,15.92,13.307,58.169,113.8,1.5,2.333,6.0,-6.9,-13.0
2022-05-04,24,30.661,27.852,10.277,16.287,48.267,130.1,1.458,2.0,5.0,-12.5,-17.0
2022-05-05,24,29.333,26.901,8.439,17.055,44.738,119.9,0.792,1.333,3.0,-8.1,-13.0
2022-05-06,24,30.639,27.556,11.305,16.05,47.224,119.2,0.833,1.667,3.0,-8.2,-17.0
2022-05-07,24,27.581,23.421,10.37,14.932,46.192,118.1,0.292,1.0,1.0,-5.8,-10.0
2022-05-08,24,32.142,27.998,15.542,14.215,59.138,119.2,1.417,2.0,5.0,-1.2,-12.0
2022-05-09,24,30.506,28.477,11.248,16.08,49.851,117.0,1.542,3.0,6.0,-8.8,-24.0
2022-05-10,24,27.088,26.419,9.498,13.402,40.243,115.8,0.542,1.333,2.0,4.2,-7.0
2022-05-11,24,30.167,30.9,10.883,14.127,43.654,132.9,1.292,2.0,5.0,-0.1,-8.0
2022-05-12,24,25.979,26.07,6.421,16.695,36.409,133.0,1.833,2.667,8.0,-3.5,-17.0
2022-05-13,24,28.938,26.922,11.506,13.59,49.53,149.5,1.583,2.667,6.0,-7.2,-39.0
2022-05-14,24,28.984,26.47,8.479,16.689,43.424,152.7,1.583,2.667,6.0,2.2,-34.0
2022-05-15,24,27.989,25.277,7.995,16.339,39.005,153.6,2.167,3.333,10.0,-3.6,-19.0
2022-05-16,24,32.881,32.058,11.346,17.082,52.848,161.7,2.083,3.0,9.0,-2.0,-7.0
2022-05-17,24,34.836,35.967,10.879,18.213,52.443,170.8,2.333,3.333,10.0,-4.0,-14.0
2022-05-18,24,33.636,31.291,9.66,20.199,51.169,179.9,1.375,3.0,6.0,1.1,-14.0
2022-05-19,24,39.465,36.031,14.132,21.147,61.619,173.2,2.125,2.667,8.0,3.3,-8.0
2022-05-20,24,39.231,34.891,12.523,21.643,59.839,165.5,2.375,3.667,11.0,-6.8,-24.0
2022-05-21,24,31.145,29.71,6.654,21.461,41.443,166.7,2.25,3.667,10.0,-11.6,-25.0
2022-05-22,24,31.315,30.906,8.643,17.673,43.401,164.7,2.208,3.667,10.0,-16.7,-39.0
2022-05-23,24,37.866,37.656,11.989,19.46,52.155,158.2,0.917,2.333,4.0,-6.1,-19.0
2022-05-24,24,39.418,38.01,11.447,21.271,56.195,146.9,0.75,1.667,3.0,-0.5,-4.0
2022-05-25,24,36.851,38.58,9.466,22.571,52.29,136.5,1.5,2.333,6.0,0.0,-8.0
2022-05-26,24,34.862,34.351,8.486,20.839,45.234,122.7,0.917,1.333,4.0,13.9,-4.0
2022-05-27,24,35.54,34.011,11.028,21.985,56.697,113.6,2.625,5.0,18.0,5.2,-38.0
2022-05-28,24,23.231,24.093,4.674,16.465,29.871,101.8,3.042,5.0,22.0,-37.4,-63.0
2022-05-29,24,27.752,26.395,11.57,11.834,44.444,98.4,3.042,3.667,16.0,-35.7,-45.0
2022-05-30,24,23.844,23.015,5.924,14.304,32.264,100.6,1.958,3.0,8.0,-18.6,-36.0
2022-05-31,24,21.754,21.321,6.691,12.609,35.069,98.0,2.083,3.333,8.0,-24.2,-32.0
2022-06-01,24,20.887,17.653,7.078,11.88,32.539,104.2,1.208,2.0,5.0,-9.5,-14.0
2022-06-02,24,25.522,24.77,13.143,8.821,46.222,100.9,0.917,1.667,4.0,-6.5,-10.0
2022-06-03,24,24.717,22.589,7.875,14.709,38.577,100.7,0.834,1.333,4.0,-4.4,-8.0
2022-06-04,24,26.161,22.038,11.715,12.301,46.806,100.9,0.542,1.0,3.0,2.9,-3.0
2022-06-05,24,25.219,24.384,9.352,13.746,40.163,98.7,0.875,1.667,4.0,7.2,2.0
2022-06-06,24,27.715,25.009,8.455,16.463,42.841,96.4,2.125,3.0,9.0,7.6,-4.0
2022-06-07,24,24.94,25.117,5.295,16.362,32.334,98.4,1.708,2.333,6.0,-14.1,-22.0
2022-06-08,24,22.745,21.971,6.259,14.129,33.172,99.9,1.0,2.0,4.0,0.6,-7.0
2022-06-09,24,26.906,26.519,8.884,14.276,40.866,106.4,1.125,1.333,4.0,4.9,0.0
2022-06-10,24,25.586,24.451,5.414,17.935,35.038,110.5,0.917,2.0,4.0,3.4,-2.0
2022-06-11,24,27.517,28.695,7.937,14.986,39.162,112.1,1.75,3.0,7.0,17.8,11.0
2022-06-12,24,29.859,29.239,8.965,17.918,47.287,121.3,2.125,3.0,9.0,9.2,-2.0
2022-06-13,24,32.575,32.809,10.464,15.833,48.096,131.5,2.584,4.667,14.0,3.7,-4.0
2022-06-14,24,30.327,30.177,7.576,17.924,41.195,145.5,1.75,2.333,6.0,8.3,4.0
2022-06-15,24,33.528,32.15,11.733,16.434,52.982,140.0,2.958,4.333,17.0,-4.3,-31.0
2022-06-16,24,33.05,32.621,12.948,14.398,52.095,146.7,2.375,3.667,10.0,-9.8,-16.0
2022-06-17,24,27.834,27.999,7.228,15.646,40.242,148.9,2.708,3.333,12.0,-5.8,-13.0
2022-06-18,24,29.948,30.299,10.069,14.899,43.962,140.2,2.458,4.333,13.0,-5.3,-11.0
2022-06-19,24,29.739,28.021,8.276,17.254,42.617,143.6,2.167,3.333,10.0,-6.7,-14.0
2022-06-20,24,31.928,31.873,11.696,14.41,45.988,136.5,2.208,3.333,10.0,-10.2,-23.0
2022-06-21,24,29.359,27.967,9.562,15.979,44.65,138.7,1.75,2.667,7.0,-2.9,-13.0
2022-06-22,24,26.88,26.419,6.102,16.471,37.813,128.7,2.208,3.0,9.0,-11.4,-25.0
2022-06-23,24,26.886,27.859,7.544,15.911,39.974,121.4,2.25,3.0,10.0,-3.2,-11.0
2022-06-24,24,23.461,22.999,5.735,13.79,34.273,115.4,1.375,3.0,6.0,0.8,-12.0
2022-06-25,24,27.308,27.107,8.385,14.918,40.046,108.1,2.667,4.667,15.0,-21.3,-47.0
2022-06-26,24,20.904,20.104,4.245,13.415,30.28,102.0,3.458,4.667,22.0,-24.1,-47.0
2022-06-27,24,18.122,18.734,4.412,10.915,24.4,98.2,1.875,4.0,10.0,-19.8,-35.0
2022-06-28,24,21.35,21.189,8.081,8.803,33.541,96.1,1.708,3.333,7.0,-8.2,-18.0
2022-06-29,24,22.091,21.164,6.953,11.795,33.674,96.2,1.167,1.667,4.0,-4.5,-12.0
2022-06-30,24,23.005,20.519,9.494,10.583,37.057,95.7,0.708,1.0,3.0,1.5,-4.0
2022-07-01,24,21.889,21.94,8.022,9.972,32.46,98.0,1.208,3.333,6.0,9.3,0.0
2022-07-02,24,21.14,21.254,5.019,14.541,29.742,100.2,2.875,4.667,17.0,-34.5,-54.0
2022-07-03,24,19.283,18.989,5.861,10.757,29.326,102.2,1.625,3.0,7.0,11.3,-9.0
2022-07-04,24,23.752,25.283,7.362,11.455,33.084,104.4,3.334,4.0,19.0,-9.4,-29.0
2022-07-05,24,20.674,19.259,5.408,13.381,32.435,109.4,0.542,1.0,3.0,-7.2,-21.0
2022-07-06,24,24.381,24.365,10.052,10.784,37.277,114.6,0.875,1.667,4.0,11.0,5.0
2022-07-07,24,31.032,30.819,12.719,14.341,56.227,121.3,2.75,5.333,19.0,-13.6,-81.0
2022-07-08,24,19.902,21.22,5.362,10.084,31.143,129.6,3.084,5.0,19.0,-34.9,-74.0
2022-07-09,24,22.401,23.433,6.275,12.002,31.013,136.9,1.333,2.667,5.0,-13.0,-24.0
2022-07-10,24,29.336,28.843,10.966,13.741,48.594,153.0,1.375,2.333,5.0,-2.8,-12.0
2022-07-11,24,28.618,26.355,9.209,15.971,43.539,161.0,2.042,4.0,10.0,-1.5,-17.0
2022-07-12,24,24.641,24.166,4.578,17.824,33.608,164.9,3.083,4.333,16.0,-15.6,-23.0
2022-07-13,24,23.874,23.599,7.125,13.369,34.678,164.8,0.958,1.667,4.0,-13.3,-21.0
2022-07-14,24,27.845,28.218,8.631,14.907,39.548,169.0,0.875,1.333,4.0,-9.2,-15.0
2022-07-15,24,29.165,26.449,8.469,18.476,46.194,171.4,1.75,2.667,7.0,-14.1,-21.0
2022-07-16,24,26.685,23.394,8.382,17.323,43.353,176.2,1.458,3.0,6.0,-12.2,-18.0
2022-07-17,24,27.86,26.534,10.042,13.29,42.611,161.2,0.834,1.667,4.0,-1.2,-8.0
2022-07-18,24,31.269,30.995,8.793,17.271,45.054,149.4,1.833,3.0,8.0,1.3,-15.0
2022-07-19,24,27.057,27.737,5.728,16.389,33.711,144.1,3.917,4.667,27.0,-28.5,-62.0
2022-07-20,24,24.232,21.356,7.598,14.598,38.019,132.2,1.416,2.333,5.0,-13.8,-35.0
2022-07-21,24,27.443,28.513,10.777,12.862,42.543,121.7,2.875,5.333,20.0,-3.4,-24.0
2022-07-22,24,26.657,26.195,7.947,12.283,39.734,114.7,2.292,3.333,10.0,-8.0,-12.0
2022-07-23,24,22.593,23.963,6.129,10.139,31.723,110.5,2.708,5.333,17.0,-15.7,-23.0
2022-07-24,24,22.87,22.15,5.991,13.284,33.199,107.1,2.0,2.667,8.0,-12.6,-23.0
2022-07-25,24,22.089,21.534,6.291,11.805,32.761,102.3,1.167,2.333,5.0,-4.3,-11.0
2022-07-26,24,21.951,21.064,7.453,11.762,35.318,98.8,1.625,3.333,7.0,-11.4,-20.0
2022-07-27,24,21.92,21.594,7.627,10.415,33.809,98.0,2.167,2.667,8.0,-2.3,-10.0
2022-07-28,24,20.589,20.125,7.862,9.077,34.08,93.4,1.708,2.333,6.0,1.5,-8.0
2022-07-29,24,20.517,20.05,7.134,9.717,30.962,93.0,0.833,1.667,4.0,5.8,0.0
2022-07-30,24,19.897,18.686,8.741,7.794,32.406,90.8,1.542,2.333,6.0,11.8,3.0
2022-07-31,24,20.273,19.121,9.059,9.384,35.471,94.3,2.292,4.0,11.0,13.1,0.0
2022-08-01,24,19.781,18.691,9.918,7.234,37.345,95.4,1.875,2.667,7.0,4.6,-4.0
2022-08-02,24,19.974,20.675,5.777,10.321,26.846,97.8,2.166,2.333,8.0,5.6,-3.0
2022-08-03,24,22.285,21.632,10.126,9.201,38.83,99.9,1.958,2.667,7.0,5.6,-2.0
2022-08-04,24,20.484,17.79,6.875,12.059,34.248,108.8,1.5,2.0,6.0,-0.0,-9.0
2022-08-05,24,18.537,20.614,5.34,10.134,26.228,112.2,1.292,3.0,6.0,-2.0,-19.0
2022-08-06,24,19.654,20.172,5.214,11.523,27.128,116.3,0.583,1.0,3.0,13.2,-1.0
2022-08-07,24,26.276,28.863,9.24,13.492,38.658,116.1,3.292,5.667,23.0,-4.5,-30.0
2022-08-08,24,24.709,25.617,4.578,15.002,32.859,113.0,3.834,5.0,26.0,-35.1,-59.0
2022-08-09,24,23.049,22.037,6.619,11.783,33.731,109.4,3.333,4.0,19.0,-31.8,-39.0
2022-08-10,24,20.69,18.227,7.107,10.648,34.757,107.6,2.542,3.667,12.0,-20.7,-29.0
2022-08-11,24,20.943,19.315,8.986,9.113,36.985,114.8,3.042,4.333,17.0,-23.5,-34.0
2022-08-12,24,17.629,16.467,5.41,10.129,28.038,119.5,1.5,2.667,6.0,-22.9,-32.0
2022-08-13,24,22.884,22.106,11.621,8.509,44.136,124.2,2.0,2.667,8.0,-13.8,-21.0
2022-08-14,24,21.873,19.084,7.783,11.527,35.514,125.5,1.25,2.667,5.0,-10.1,-21.0
2022-08-15,24,24.912,20.081,11.996,11.221,45.881,130.6,1.167,2.333,5.0,-7.7,-13.0
2022-08-16,24,25.519,25.696,9.451,11.571,40.741,128.5,0.875,1.667,4.0,-2.1,-10.0
2022-08-17,24,27.291,29.817,11.15,11.567,44.411,122.7,3.375,6.667,32.0,2.2,-50.0
2022-08-18,24,21.544,20.029,6.371,10.623,32.442,116.5,3.792,5.0,28.0,-36.9,-49.0
2022-08-19,24,17.311,19.624,7.055,5.46,26.559,105.4,3.167,5.0,20.0,-25.3,-39.0
2022-08-20,24,17.794,16.723,5.197,10.845,25.646,101.5,2.208,4.0,12.0,-24.6,-38.0
2022-08-21,24,19.714,17.606,10.135,6.27,34.203,97.0,2.708,4.333,14.0,-23.9,-38.0
2022-08-22,24,15.208,14.518,6.37,6.231,24.833,102.6,1.5,3.0,6.0,-18.6,-33.0
2022-08-23,24,15.926,14.646,8.41,5.902,30.421,100.9,0.583,2.0,3.0,-9.7,-16.0
2022-08-24,24,17.693,16.456,9.38,5.48,31.568,107.8,0.5,1.0,2.0,-2.8,-10.0
2022-08-25,24,17.388,15.946,6.182,9.097,27.338,117.8,0.667,1.333,3.0,-4.0,-12.0
2022-08-26,24,22.138,19.847,11.719,7.683,40.661,118.6,0.792,1.333,3.0,1.8,-2.0
2022-08-27,24,21.445,17.066,11.974,8.4,47.492,127.5,2.25,3.667,11.0,-7.1,-34.0
2022-08-28,24,21.161,18.593,9.163,8.523,35.886,251.9,1.667,3.0,7.0,-3.8,-12.0
2022-08-29,24,19.181,18.678,8.773,7.977,33.478,130.6,2.5,3.667,12.0,-0.7,-13.0
2022-08-30,24,20.335,19.276,8.316,9.162,35.003,125.6,2.625,4.0,12.0,-4.8,-13.0
2022-08-31,24,17.981,16.348,7.092,8.857,29.157,113.3,2.625,4.333,13.0,-0.8,-11.0
2022-09-01,24,16.921,16.287,8.215,4.497,30.169,116.3,1.958,3.333,8.0,-3.1,-9.0
2022-09-02,24,20.22,18.01,10.994,6.8,37.694,129.8,1.75,3.667,8.0,6.8,-2.0
2022-09-03,24,20.512,20.851,9.04,7.292,35.659,123.4,3.542,5.0,22.0,-15.5,-34.0
2022-09-04,24,19.475,17.952,6.678,10.577,28.909,128.3,5.417,6.333,62.0,-46.5,-71.0
2022-09-05,24,19.997,18.589,8.526,8.908,32.893,130.2,4.5,5.0,36.0,-42.7,-58.0
2022-09-06,24,16.825,15.917,8.318,6.474,28.28,126.2,3.375,4.0,19.0,-34.5,-46.0
2022-09-07,24,19.325,19.978,9.169,7.177,33.172,126.1,2.667,3.667,13.0,-27.9,-50.0
2022-09-08,24,21.275,20.579,11.905,5.805,41.855,126.6,3.25,4.333,19.0,-25.2,-32.0
2022-09-09,24,18.935,18.845,7.983,8.266,31.217,126.2,2.417,3.667,12.0,-26.0,-40.0
2022-09-10,24,23.899,21.412,14.353,7.221,46.959,135.9,2.625,3.333,12.0,-23.3,-48.0
2022-09-11,24,22.937,20.455,13.501,6.003,44.006,151.5,1.917,3.333,8.0,-15.0,-25.0
2022-09-12,24,22.874,20.275,12.278,8.495,43.812,150.4,1.667,2.667,7.0,-10.0,-18.0
2022-09-13,24,25.463,22.566,14.738,8.733,49.272,154.1,0.542,1.333,2.0,-2.5,-10.0
2022-09-14,24,26.777,22.828,15.554,8.655,53.498,144.3,1.792,4.0,8.0,11.8,-22.0
2022-09-15,24,23.733,24.557,9.924,10.354,38.734,139.7,1.25,3.667,6.0,-1.2,-20.0
2022-09-16,24,22.479,21.321,8.737,10.866,35.618,131.1,0.958,1.667,4.0,8.0,-3.0
2022-09-17,24,27.757,21.093,15.772,10.682,55.889,131.5,1.0,2.0,4.0,7.2,-4.0
2022-09-18,24,25.613,21.806,12.358,10.136,44.197,136.1,2.292,3.333,10.0,4.4,-5.0
2022-09-19,24,26.792,21.497,15.23,9.15,55.731,127.9,2.292,3.667,11.0,-5.7,-24.0
2022-09-20,24,23.045,21.82,10.611,9.881,38.426,137.2,1.833,2.667,7.0,-1.0,-13.0
2022-09-21,24,22.658,21.146,9.778,10.216,35.777,136.9,1.083,2.0,4.0,0.8,-6.0
2022-09-22,24,22.075,17.974,11.914,8.046,43.852,136.7,1.208,3.0,5.0,6.7,2.0
2022-09-23,24,24.949,23.916,12.421,7.768,43.836,146.3,2.458,3.333,11.0,-1.2,-21.0
2022-09-24,24,22.62,19.047,9.292,9.819,39.902,146.5,2.667,3.333,12.0,-13.2,-25.0
2022-09-25,24,22.653,19.595,11.039,8.894,39.962,134.7,1.333,1.667,5.0,-1.8,-8.0
2022-09-26,24,20.594,19.731,9.171,7.452,35.999,135.1,0.917,3.333,4.0,12.0,-1.0
2022-09-27,24,26.94,21.827,15.205,10.566,57.724,134.5,3.333,5.333,22.0,-9.8,-22.0
2022-09-28,24,22.42,20.117,10.491,9.788,40.747,134.8,0.833,1.333,3.0,-13.6,-21.0
2022-09-29,24,24.957,22.144,12.876,10.643,44.912,137.2,1.542,2.667,6.0,1.8,-6.0
2022-09-30,24,28.706,23.596,16.669,10.652,57.074,137.1,2.417,4.0,13.0,-9.8,-34.0
2022-10-01,24,25.982,23.595,11.964,11.113,44.648,147.9,0.458,1.333,2.0,-5.2,-13.0
2022-10-02,24,25.738,23.595,12.678,10.276,45.638,153.9,2.375,4.667,12.0,-8.0,-39.0
2022-10-03,24,26.196,29.082,12.724,6.692,45.545,155.1,3.458,5.667,24.0,-24.5,-40.0
2022-10-04,24,29.769,30.106,12.149,10.917,48.24,152.4,2.916,4.333,17.0,-19.9,-32.0
2022-10-05,24,26.238,25.016,11.482,9.558,43.798,161.0,2.75,3.333,13.0,-17.8,-29.0
2022-10-06,24,28.838,28.758,12.67,10.391,45.698,155.7,3.042,4.0,16.0,-21.6,-29.0
2022-10-07,24,29.997,28.309,16.283,9.371,53.804,159.7,2.625,4.0,14.0,-11.9,-18.0
2022-10-08,24,31.192,29.508,16.901,9.903,55.838,157.2,2.375,3.333,11.0,-12.5,-22.0
2022-10-09,24,35.986,30.979,22.803,9.745,73.236,160.5,3.708,4.333,23.0,-19.8,-33.0
2022-10-10,24,30.618,28.616,14.267,13.041,55.293,163.2,2.083,3.333,9.0,-15.2,-24.0
2022-10-11,24,28.42,25.529,14.584,10.701,51.26,150.3,1.416,3.0,6.0,-11.1,-22.0
2022-10-12,24,27.633,24.295,13.616,10.795,49.957,140.6,1.125,2.333,4.0,-3.8,-14.0
2022-10-13,24,28.641,26.54,14.362,10.577,53.423,130.0,0.833,1.333,4.0,-7.4,-18.0
2022-10-14,24,31.982,28.105,17.94,10.43,64.743,120.5,2.917,4.333,16.0,-22.0,-62.0
2022-10-15,24,30.665,30.382,17.063,7.293,60.036,115.1,2.792,4.667,16.0,-7.3,-25.0
2022-10-16,24,28.282,21.351,16.271,9.244,55.942,119.2,2.917,4.0,15.0,-9.1,-16.0
2022-10-17,24,26.965,24.697,15.447,6.416,54.302,125.6,0.833,3.0,4.0,-3.8,-20.0
2022-10-18,24,22.85,19.212,12.21,8.61,42.636,113.9,1.333,2.333,5.0,6.2,-1.0
2022-10-19,24,23.547,20.676,12.35,10.093,44.659,113.2,0.875,1.333,4.0,0.7,-5.0
2022-10-20,24,23.623,20.712,12.816,9.236,45.552,115.8,1.417,3.0,6.0,4.8,-3.0
2022-10-21,24,21.584,20.13,9.806,9.585,37.763,109.4,0.916,1.333,4.0,8.5,5.0
2022-10-22,24,29.896,24.419,17.112,11.679,59.148,105.0,3.417,5.333,24.0,-25.9,-76.0
2022-10-23,24,21.623,21.965,9.307,8.954,35.288,108.4,2.667,4.333,15.0,-20.2,-43.0
2022-10-24,24,21.29,17.14,10.829,8.954,42.59,114.8,1.583,2.667,6.0,-8.9,-19.0
2022-10-25,24,21.11,17.363,13.175,7.337,44.308,116.3,0.75,2.0,3.0,0.1,-6.0
2022-10-26,24,21.474,18.091,11.509,7.82,40.196,122.4,0.875,2.667,4.0,7.3,-6.0
2022-10-27,24,24.088,20.7,12.325,9.377,45.251,129.7,2.25,3.0,9.0,-0.2,-20.0
2022-10-28,24,23.335,23.899,10.338,10.129,39.864,129.3,2.833,4.333,15.0,-5.0,-24.0
2022-10-29,24,25.832,25.285,14.339,9.019,47.006,133.9,3.75,4.667,25.0,-23.8,-43.0
2022-10-30,24,24.604,23.181,13.782,6.913,45.956,130.5,2.458,3.0,10.0,-13.5,-23.0
2022-10-31,24,25.747,22.085,15.064,7.537,54.045,127.9,2.458,3.333,11.0,-15.7,-23.0
2022-11-01,24,24.079,21.374,12.517,8.697,44.747,128.1,1.667,3.333,7.0,-14.7,-23.0
2022-11-02,24,26.234,24.812,13.406,9.826,48.168,129.7,2.75,4.0,13.0,-25.1,-39.0
2022-11-03,24,26.151,21.399,15.212,9.582,57.402,125.3,3.708,5.0,26.0,-44.2,-59.0
2022-11-04,24,27.475,24.483,18.775,5.592,59.087,117.7,2.875,3.667,14.0,-36.5,-48.0
2022-11-05,24,28.655,23.224,21.477,4.73,67.787,131.1,2.0,3.333,9.0,-27.6,-39.0
2022-11-06,24,24.82,24.253,14.445,6.527,47.497,130.8,0.542,0.667,3.0,-14.6,-21.0
2022-11-07,24,28.405,27.543,16.531,8.177,64.174,134.6,2.875,5.0,19.0,-28.0,-92.0
2022-11-08,24,28.285,24.754,14.815,10.254,56.898,132.3,2.375,3.333,11.0,-50.2,-67.0
2022-11-09,24,22.252,21.618,12.21,7.092,40.816,137.6,1.167,3.0,5.0,-30.5,-45.0
2022-11-10,24,26.82,18.961,22.877,4.614,70.981,138.7,0.042,0.333,0.0,-8.1,-18.0
2022-11-11,24,23.019,21.378,13.109,6.995,52.66,137.6,1.792,2.667,7.0,-7.3,-20.0
2022-11-12,24,24.757,19.149,11.998,10.752,46.229,138.2,1.083,2.333,4.0,-3.9,-12.0
2022-11-13,24,22.481,19.426,10.416,11.82,42.047,137.0,1.667,2.667,6.0,-4.7,-9.0
2022-11-14,24,20.147,19.624,9.527,8.923,38.226,141.5,0.75,1.667,3.0,-2.0,-7.0
